Datetime,SW_IN,SW_DIF,SW_OUT
2021-01-01T09:00:00.000000000,nan,nan,nan
2021-01-01T09:30:00.000000000,nan,nan,nan
2021-01-01T10:00:00.000000000,41.46558533,35.8477715365,nan
2021-01-01T10:30:00.000000000,80.32583311,61.606449389,nan
2021-01-01T11:00:00.000000000,96.71730478,71.4368803864,nan
2021-01-01T11:30:00.000000000,150.8382078,91.2210484337,nan
2021-01-01T12:00:00.000000000,172.6095467,94.0677357161,nan
2021-01-01T12:30:00.000000000,97.73791211,71.433886589,nan
2021-01-01T13:00:00.000000000,71.929649,56.4106268482,nan
2021-01-01T13:30:00.000000000,83.49978133,59.5008939895,nan
2021-01-01T14:00:00.000000000,127.0532314,58.4486018012,nan
2021-01-01T14:30:00.000000000,104.3772646,39.7823884382,nan
2021-01-01T15:00:00.000000000,62.000077,nan,nan
2021-01-02T09:00:00.000000000,nan,nan,nan
2021-01-02T09:30:00.000000000,nan,nan,nan
2021-01-02T10:00:00.000000000,38.26539289,33.8102815177,nan
2021-01-02T10:30:00.000000000,68.57239878,55.540203445,nan
2021-01-02T11:00:00.000000000,91.59450022,69.4831635661,nan
2021-01-02T11:30:00.000000000,101.0124923,74.4532564307,nan
2021-01-02T12:00:00.000000000,95.74360811,71.2987661417,nan
2021-01-02T12:30:00.000000000,114.8929344,77.3964581125,nan
2021-01-02T13:00:00.000000000,80.66348289,60.0534200271,nan
2021-01-02T13:30:00.000000000,104.3243187,63.4996345217,nan
2021-01-02T14:00:00.000000000,98.08445311,51.2831241039,nan
2021-01-02T14:30:00.000000000,66.79941411,33.4127912672,nan
2021-01-03T10:00:00.000000000,nan,nan,nan
2021-01-03T10:30:00.000000000,41.07628378,36.1919691407,nan
2021-01-03T11:00:00.000000000,63.86088322,52.9021363227,nan
2021-01-03T11:30:00.000000000,81.433522,64.2151668766,nan
2021-01-03T12:00:00.000000000,60.16662656,50.7445271606,nan
2021-01-03T12:30:00.000000000,38.24914778,34.2883040451,nan
2021-01-03T13:00:00.000000000,49.35316056,42.207499895,nan
2021-01-03T13:30:00.000000000,34.67573144,30.6570613499,nan
2021-01-03T14:00:00.000000000,nan,nan,nan
2021-01-03T14:30:00.000000000,nan,nan,nan
2021-01-04T10:30:00.000000000,nan,nan,nan
2021-01-04T11:00:00.000000000,nan,nan,nan
2021-01-04T11:30:00.000000000,nan,nan,nan
2021-01-04T12:00:00.000000000,45.06386011,39.8390504938,nan
2021-01-04T12:30:00.000000000,49.30067133,42.9204840677,nan
2021-01-04T13:00:00.000000000,79.68063589,62.015451243,nan
2021-01-04T13:30:00.000000000,42.65577044,37.0470009286,nan
2021-01-04T14:00:00.000000000,46.63053678,38.7677905718,nan
2021-01-04T14:30:00.000000000,33.79500133,nan,nan
2021-01-04T15:00:00.000000000,33.46086878,nan,nan
2021-01-04T15:30:00.000000000,nan,nan,nan
2021-01-05T10:30:00.000000000,nan,nan,nan
2021-01-05T11:00:00.000000000,nan,nan,nan
2021-01-05T11:30:00.000000000,nan,nan,nan
2021-01-05T12:00:00.000000000,nan,nan,nan
2021-01-05T12:30:00.000000000,34.16187833,31.0383089473,nan
2021-01-05T13:00:00.000000000,34.68999856,31.2004675144,nan
2021-01-05T13:30:00.000000000,nan,nan,nan
2021-01-05T14:00:00.000000000,nan,nan,nan
2021-01-05T14:30:00.000000000,nan,nan,nan
2021-01-06T10:00:00.000000000,nan,nan,nan
2021-01-06T10:30:00.000000000,36.58225044,32.8168495422,nan
2021-01-06T11:00:00.000000000,45.44045778,40.0208182698,nan
2021-01-06T11:30:00.000000000,65.03110644,54.2649974769,nan
2021-01-06T12:00:00.000000000,80.07883422,63.6642786167,nan
2021-01-06T12:30:00.000000000,121.4955037,82.0898873363,nan
2021-01-06T13:00:00.000000000,86.64825422,64.8780702683,nan
2021-01-06T13:30:00.000000000,65.23625222,51.1445125277,nan
2021-01-06T14:00:00.000000000,83.810693,55.3410564897,nan
2021-01-06T14:30:00.000000000,68.37586144,42.4001085192,nan
2021-01-06T15:00:00.000000000,63.77751422,nan,nan
2021-01-07T09:00:00.000000000,nan,nan,nan
2021-01-07T09:30:00.000000000,39.45344711,33.4335878067,nan
2021-01-07T10:00:00.000000000,51.53500089,43.0238994552,nan
2021-01-07T10:30:00.000000000,104.6956762,73.641725797,nan
2021-01-07T11:00:00.000000000,78.69603867,62.426389053,nan
2021-01-07T11:30:00.000000000,70.64802056,57.999731048,nan
2021-01-07T12:00:00.000000000,162.2689622,95.541652133,nan
2021-01-07T12:30:00.000000000,271.21196,77.9737921265,nan
2021-01-07T13:00:00.000000000,174.7385289,88.2334408108,nan
2021-01-07T13:30:00.000000000,115.6572048,72.7891020085,nan
2021-01-07T14:00:00.000000000,121.4670602,64.4053046439,nan
2021-01-07T14:30:00.000000000,83.23539656,47.4237542603,nan
2021-01-07T15:00:00.000000000,42.03905744,nan,nan
2021-01-07T15:30:00.000000000,nan,nan,nan
2021-01-08T09:30:00.000000000,nan,nan,nan
2021-01-08T10:00:00.000000000,36.259387,32.3831564862,nan
2021-01-08T10:30:00.000000000,nan,nan,nan
2021-01-08T11:00:00.000000000,36.63782644,33.2219824338,nan
2021-01-08T11:30:00.000000000,92.13257311,70.8689304201,nan
2021-01-08T12:00:00.000000000,108.9004429,78.6026170333,nan
2021-01-08T12:30:00.000000000,70.58515444,57.1116658596,nan
2021-01-08T13:00:00.000000000,46.92075622,40.3419511141,nan
2021-01-08T13:30:00.000000000,52.66045233,42.9848239163,nan
2021-01-08T14:00:00.000000000,34.55391533,nan,nan
2021-01-08T14:30:00.000000000,nan,nan,nan
2021-01-08T15:00:00.000000000,42.48343056,nan,nan
2021-01-09T09:00:00.000000000,36.65075689,30.7180992816,nan
2021-01-09T09:30:00.000000000,87.31970144,60.761628655,nan
2021-01-09T10:00:00.000000000,144.4447056,82.298548357,nan
2021-01-09T10:30:00.000000000,192.8174489,92.7369259272,nan
2021-01-09T11:00:00.000000000,233.7615778,94.9844547547,nan
2021-01-09T11:30:00.000000000,263.7345189,90.778578445,nan
2021-01-09T12:00:00.000000000,280.0025856,82.2939328994,30.69271111
2021-01-09T12:30:00.000000000,286.1716322,68.9602744279,31.17993411
2021-01-09T13:00:00.000000000,279.4352767,52.3930449139,30.38787956
2021-01-09T13:30:00.000000000,262.8723189,30.8286577953,nan
2021-01-09T14:00:00.000000000,236.6757367,nan,nan
2021-01-10T09:00:00.000000000,nan,nan,nan
2021-01-10T09:30:00.000000000,85.34919078,55.3071371191,nan
2021-01-10T10:00:00.000000000,141.2623156,74.9386452111,nan
2021-01-10T10:30:00.000000000,189.6151567,86.0116920749,nan
2021-01-10T11:00:00.000000000,231.9772656,90.4251722738,nan
2021-01-10T11:30:00.000000000,257.3395444,91.6588910418,30.692387
2021-01-10T12:00:00.000000000,276.7638689,87.7806962198,32.181863
2021-01-10T12:30:00.000000000,283.4237244,81.0351273861,32.652758
2021-01-10T13:00:00.000000000,271.0863844,74.9156595085,nan
2021-01-10T13:30:00.000000000,136.2318289,81.4560341482,nan
2021-01-10T14:00:00.000000000,86.75756056,60.8154482081,nan
2021-01-10T14:30:00.000000000,86.73761789,53.9428861223,nan
2021-01-10T15:00:00.000000000,72.87555278,39.1907484456,nan
2021-01-10T15:30:00.000000000,35.26489211,nan,nan
2021-01-11T10:00:00.000000000,37.26483667,32.8822847287,nan
2021-01-11T10:30:00.000000000,48.52737133,41.9834107669,nan
2021-01-11T11:00:00.000000000,55.06195189,47.2811399676,nan
2021-01-11T11:30:00.000000000,43.92048089,39.1661200819,nan
2021-01-11T12:00:00.000000000,42.68352089,38.2162416987,nan
2021-01-11T12:30:00.000000000,43.66650456,38.8502115108,nan
2021-01-11T13:00:00.000000000,65.04229711,53.6131310322,nan
2021-01-11T13:30:00.000000000,42.10627456,36.7503165341,nan
2021-01-11T14:00:00.000000000,69.37544389,52.1361261856,nan
2021-01-11T14:30:00.000000000,35.08868144,nan,nan
2021-01-11T15:00:00.000000000,nan,nan,nan
2021-01-11T15:30:00.000000000,nan,nan,nan
2021-01-12T09:30:00.000000000,nan,nan,nan
2021-01-12T10:00:00.000000000,36.15392011,32.2904717933,nan
2021-01-12T10:30:00.000000000,46.70449433,40.9085130844,nan
2021-01-12T11:00:00.000000000,89.33690278,69.4305817319,nan
2021-01-12T11:30:00.000000000,148.2123587,94.8500497217,nan
2021-01-12T12:00:00.000000000,170.30024,99.2750418522,nan
2021-01-12T12:30:00.000000000,57.96368278,49.3715458613,nan
2021-01-12T13:00:00.000000000,194.863421,89.3964662386,nan
2021-01-12T13:30:00.000000000,142.4119808,78.2064095465,nan
2021-01-12T14:00:00.000000000,205.8863346,42.4225041978,nan
2021-01-12T14:30:00.000000000,185.8504944,nan,nan
2021-01-13T09:00:00.000000000,nan,nan,nan
2021-01-13T09:30:00.000000000,35.57642344,30.9833480195,nan
2021-01-13T10:00:00.000000000,65.03945089,52.2076517235,nan
2021-01-13T10:30:00.000000000,98.12088956,72.181695448,nan
2021-01-13T11:00:00.000000000,135.2534022,89.4471708422,nan
2021-01-13T11:30:00.000000000,243.7038067,100.171026337,nan
2021-01-13T12:00:00.000000000,300.1714967,82.6205535457,34.40344456
2021-01-13T12:30:00.000000000,268.3182731,88.5636597195,nan
2021-01-13T13:00:00.000000000,317.0485444,47.6012017335,34.04512683
2021-01-13T13:30:00.000000000,294.1737978,33.7257762985,31.946463
2021-01-13T14:00:00.000000000,150.6390611,69.2578924852,nan
2021-01-13T14:30:00.000000000,96.78158211,52.9476854926,nan
2021-01-13T15:00:00.000000000,47.67402078,31.1955061194,nan
2021-01-13T15:30:00.000000000,nan,nan,nan
2021-01-14T09:00:00.000000000,nan,nan,nan
2021-01-14T09:30:00.000000000,35.91940667,31.6181264575,nan
2021-01-14T10:00:00.000000000,62.31928433,51.2131339368,nan
2021-01-14T10:30:00.000000000,92.060776,70.1346624692,nan
2021-01-14T11:00:00.000000000,112.574829,81.6545809437,nan
2021-01-14T11:30:00.000000000,139.2362929,92.9980174047,nan
2021-01-14T12:00:00.000000000,91.394674,71.2484866673,nan
2021-01-14T12:30:00.000000000,47.56343044,41.8500582452,nan
2021-01-14T13:00:00.000000000,76.65619067,60.496394699,nan
2021-01-14T13:30:00.000000000,95.56703156,66.8622779419,nan
2021-01-14T14:00:00.000000000,78.60987944,54.8762740772,nan
2021-01-14T14:30:00.000000000,73.22165822,45.182339042,nan
2021-01-14T15:00:00.000000000,31.62660267,nan,nan
2021-01-15T09:30:00.000000000,nan,nan,nan
2021-01-15T10:00:00.000000000,37.51584211,33.6646580228,nan
2021-01-15T10:30:00.000000000,48.60488356,42.6766154433,nan
2021-01-15T11:00:00.000000000,53.36288467,46.5485341753,nan
2021-01-15T11:30:00.000000000,46.59088644,41.4623559093,nan
2021-01-15T12:00:00.000000000,55.08914422,47.7683867737,nan
2021-01-15T12:30:00.000000000,87.04157256,67.7092040087,nan
2021-01-15T13:00:00.000000000,76.313374,59.9400131106,nan
2021-01-15T13:30:00.000000000,70.50259133,54.2872189336,nan
2021-01-15T14:00:00.000000000,48.91445611,39.1604480211,nan
2021-01-15T14:30:00.000000000,40.70724756,31.129245365,nan
2021-01-15T15:00:00.000000000,33.68734178,nan,nan
2021-01-16T09:00:00.000000000,nan,nan,nan
2021-01-16T09:30:00.000000000,48.19801989,39.8503160586,nan
2021-01-16T10:00:00.000000000,61.574133,50.2306668416,nan
2021-01-16T10:30:00.000000000,69.33358956,56.6050849499,nan
2021-01-16T11:00:00.000000000,71.66289056,59.0708899311,nan
2021-01-16T11:30:00.000000000,70.80838389,58.9901732136,nan
2021-01-16T12:00:00.000000000,73.53089822,60.8565481202,nan
2021-01-16T12:30:00.000000000,78.77320911,63.8153234158,nan
2021-01-16T13:00:00.000000000,56.35472456,48.1948695748,nan
2021-01-16T13:30:00.000000000,44.93965911,39.171241293,nan
2021-01-16T14:00:00.000000000,nan,nan,nan
2021-01-17T09:00:00.000000000,nan,nan,nan
2021-01-17T09:30:00.000000000,40.40241133,34.3483643518,nan
2021-01-17T10:00:00.000000000,99.98920511,69.5117579781,nan
2021-01-17T10:30:00.000000000,169.2806529,92.6806724576,nan
2021-01-17T11:00:00.000000000,152.2258042,95.2926656772,nan
2021-01-17T11:30:00.000000000,186.0779056,104.8423948124,nan
2021-01-17T12:00:00.000000000,204.4526718,107.5592343843,nan
2021-01-17T12:30:00.000000000,188.3597962,104.3791342268,nan
2021-01-17T13:00:00.000000000,190.0492232,99.6537685472,nan
2021-01-17T13:30:00.000000000,78.19389,61.3538070737,nan
2021-01-17T14:00:00.000000000,97.95368667,67.3618441915,nan
2021-01-17T14:30:00.000000000,120.3778103,62.8976513362,nan
2021-01-17T15:00:00.000000000,54.797721,38.0696541905,nan
2021-01-17T15:30:00.000000000,50.74646678,nan,nan
2021-01-18T09:30:00.000000000,36.20714944,31.951704681,nan
2021-01-18T10:00:00.000000000,72.87130322,58.1084621806,nan
2021-01-18T10:30:00.000000000,108.2641086,78.8512023203,nan
2021-01-18T11:00:00.000000000,125.5824922,88.3695311242,nan
2021-01-18T11:30:00.000000000,137.5394122,94.0688977671,nan
2021-01-18T12:00:00.000000000,155.9870422,99.7166013407,nan
2021-01-18T12:30:00.000000000,139.07314,92.5315804654,nan
2021-01-18T13:00:00.000000000,158.1729256,93.1791875812,nan
2021-01-18T13:30:00.000000000,119.8462122,77.7306301859,nan
2021-01-18T14:00:00.000000000,114.3463156,68.4082916465,nan
2021-01-18T14:30:00.000000000,69.94644144,47.3646344437,nan
2021-01-18T15:00:00.000000000,39.67851489,nan,nan
2021-01-18T15:30:00.000000000,nan,nan,nan
2021-01-19T09:30:00.000000000,nan,nan,nan
2021-01-19T10:00:00.000000000,nan,nan,nan
2021-01-19T10:30:00.000000000,35.47716622,32.3191142411,nan
2021-01-19T11:00:00.000000000,nan,nan,nan
2021-01-19T11:30:00.000000000,34.44845344,31.7446965762,nan
2021-01-19T12:00:00.000000000,35.51682789,32.6368363587,nan
2021-01-19T12:30:00.000000000,42.51786644,38.2440215009,nan
2021-01-19T13:00:00.000000000,37.24185111,33.7226135479,nan
2021-01-19T13:30:00.000000000,35.83876011,32.1884479899,nan
2021-01-19T14:00:00.000000000,33.27314967,nan,nan
2021-01-19T14:30:00.000000000,30.92087222,nan,nan
2021-01-19T15:00:00.000000000,nan,nan,nan
2021-01-19T15:30:00.000000000,nan,nan,nan
2021-01-20T09:00:00.000000000,nan,nan,nan
2021-01-20T09:30:00.000000000,48.75799411,41.1234816069,nan
2021-01-20T10:00:00.000000000,87.50954022,66.4878089961,nan
2021-01-20T10:30:00.000000000,79.198382,63.6874836123,nan
2021-01-20T11:00:00.000000000,105.1722941,79.5086536626,nan
2021-01-20T11:30:00.000000000,125.4406122,89.9762743296,nan
2021-01-20T12:00:00.000000000,84.46886656,68.334824451,nan
2021-01-20T12:30:00.000000000,95.857213,74.320238446,nan
2021-01-20T13:00:00.000000000,80.260486,64.0424143981,nan
2021-01-20T13:30:00.000000000,88.466778,66.3828795787,nan
2021-01-20T14:00:00.000000000,134.0799667,73.9481059164,nan
2021-01-20T14:30:00.000000000,145.7333567,54.1367419746,nan
2021-01-20T15:00:00.000000000,81.48941411,38.4362955952,nan
2021-01-20T15:30:00.000000000,66.77204111,nan,nan
2021-01-21T09:00:00.000000000,54.18190667,43.9780617014,nan
2021-01-21T09:30:00.000000000,80.57985278,61.8255095847,nan
2021-01-21T10:00:00.000000000,134.1991404,88.2938080385,nan
2021-01-21T10:30:00.000000000,156.0447932,98.778470844,nan
2021-01-21T11:00:00.000000000,101.4347132,78.2782488641,nan
2021-01-21T11:30:00.000000000,106.7104394,81.3689670123,nan
2021-01-21T12:00:00.000000000,156.2328722,100.7819332904,nan
2021-01-21T12:30:00.000000000,115.2117399,83.3800401996,nan
2021-01-21T13:00:00.000000000,120.010721,82.1271407259,nan
2021-01-21T13:30:00.000000000,111.0060846,73.7065563733,nan
2021-01-21T14:00:00.000000000,117.4340923,66.0521075143,nan
2021-01-21T14:30:00.000000000,119.7061653,46.3507985059,nan
2021-01-21T15:00:00.000000000,78.21233322,nan,nan
2021-01-22T09:00:00.000000000,nan,nan,nan
2021-01-22T09:30:00.000000000,52.12927667,43.7581343828,nan
2021-01-22T10:00:00.000000000,115.1273468,79.9496275199,nan
2021-01-22T10:30:00.000000000,143.5927711,94.0358200672,nan
2021-01-22T11:00:00.000000000,179.2791578,106.5289770852,nan
2021-01-22T11:30:00.000000000,269.9612156,109.2743708788,nan
2021-01-22T12:00:00.000000000,262.7392933,109.7108869697,nan
2021-01-22T12:30:00.000000000,271.8658611,101.7662704067,nan
2021-01-22T13:00:00.000000000,287.5342078,82.9231467373,30.40847
2021-01-22T13:30:00.000000000,227.77332,83.7678542279,nan
2021-01-22T14:00:00.000000000,241.0222544,49.8561347538,nan
2021-01-22T14:30:00.000000000,205.5748144,nan,nan
2021-01-22T15:00:00.000000000,141.6948511,nan,nan
2021-01-23T09:00:00.000000000,nan,nan,nan
2021-01-23T09:30:00.000000000,30.03786956,nan,nan
2021-01-23T10:00:00.000000000,59.26716322,49.2430168188,nan
2021-01-23T10:30:00.000000000,79.12912367,63.3930061337,nan
2021-01-23T11:00:00.000000000,94.984417,74.110684145,nan
2021-01-23T11:30:00.000000000,126.5701089,91.1888855381,nan
2021-01-23T12:00:00.000000000,113.6208722,85.5096725103,nan
2021-01-23T12:30:00.000000000,80.86840889,66.383167669,nan
2021-01-23T13:00:00.000000000,157.17842,99.6745308762,nan
2021-01-23T13:30:00.000000000,87.46085978,68.049247896,nan
2021-01-23T14:00:00.000000000,51.21458467,43.6206633329,nan
2021-01-23T14:30:00.000000000,35.11269122,30.7785783249,nan
2021-01-23T15:00:00.000000000,40.93458911,33.0418622649,nan
2021-01-23T15:30:00.000000000,nan,nan,nan
2021-01-24T08:30:00.000000000,nan,nan,nan
2021-01-24T09:00:00.000000000,43.71054089,36.3403834962,nan
2021-01-24T09:30:00.000000000,122.2919736,76.3134094744,nan
2021-01-24T10:00:00.000000000,190.33244,94.8596393725,nan
2021-01-24T10:30:00.000000000,228.18162,104.458775925,nan
2021-01-24T11:00:00.000000000,225.1769778,112.1823934101,nan
2021-01-24T11:30:00.000000000,303.4418456,104.4286520611,33.21155944
2021-01-24T12:00:00.000000000,250.2963144,114.8092229726,nan
2021-01-24T12:30:00.000000000,263.3348533,108.5171676943,nan
2021-01-24T13:00:00.000000000,229.2899633,103.9599759462,nan
2021-01-24T13:30:00.000000000,158.7625278,92.0076917354,nan
2021-01-24T14:00:00.000000000,111.4986732,73.0016102717,nan
2021-01-24T14:30:00.000000000,119.8669351,63.8434207004,nan
2021-01-24T15:00:00.000000000,84.93565189,44.7053126798,nan
2021-01-24T15:30:00.000000000,74.20578022,nan,nan
2021-01-25T09:00:00.000000000,nan,nan,nan
2021-01-25T09:30:00.000000000,35.10429822,31.4826054352,nan
2021-01-25T10:00:00.000000000,58.55995922,49.8208703405,nan
2021-01-25T10:30:00.000000000,93.27674633,73.1188552846,nan
2021-01-25T11:00:00.000000000,193.9158632,111.6742968749,nan
2021-01-25T11:30:00.000000000,179.1154657,110.6802781375,nan
2021-01-25T12:00:00.000000000,344.5783589,89.853507022,37.55128833
2021-01-25T12:30:00.000000000,352.2010633,76.0911099899,38.71824433
2021-01-25T13:00:00.000000000,345.9371978,59.974433806,37.87095833
2021-01-25T13:30:00.000000000,330.6526611,38.5881414394,36.53583944
2021-01-25T14:00:00.000000000,172.6907838,78.7819824073,nan
2021-01-25T14:30:00.000000000,154.4123064,58.7095369217,nan
2021-01-25T15:00:00.000000000,82.778096,42.5252169751,nan
2021-01-26T09:00:00.000000000,nan,nan,nan
2021-01-26T09:30:00.000000000,41.98373944,36.6878647271,nan
2021-01-26T10:00:00.000000000,113.7713816,80.3816979551,nan
2021-01-26T10:30:00.000000000,217.1994544,107.4161025074,nan
2021-01-26T11:00:00.000000000,267.8334533,111.2999634141,30.00386656
2021-01-26T11:30:00.000000000,314.66868,105.2611179758,34.49615656
2021-01-26T12:00:00.000000000,313.9573533,105.6427070743,33.05552567
2021-01-26T12:30:00.000000000,344.1896222,86.2432037825,36.336826
2021-01-26T13:00:00.000000000,323.0273767,81.1245744205,34.64731044
2021-01-26T13:30:00.000000000,283.7681808,77.2543309708,nan
2021-01-26T14:00:00.000000000,248.2417536,64.6569806889,nan
2021-01-26T14:30:00.000000000,129.5961948,67.2833798676,nan
2021-01-26T15:00:00.000000000,121.9343719,44.751393989,nan
2021-01-26T15:30:00.000000000,84.32132433,nan,nan
2021-01-27T09:30:00.000000000,nan,nan,nan
2021-01-27T10:00:00.000000000,nan,nan,nan
2021-01-27T10:30:00.000000000,32.95426211,30.5497289433,nan
2021-01-27T11:00:00.000000000,35.27759233,32.6465389123,nan
2021-01-27T11:30:00.000000000,nan,nan,nan
2021-01-27T12:00:00.000000000,nan,nan,nan
2021-01-27T12:30:00.000000000,nan,nan,nan
2021-01-27T13:30:00.000000000,33.46354756,30.4254876044,nan
2021-01-27T14:00:00.000000000,nan,nan,nan
2021-01-27T15:30:00.000000000,nan,nan,nan
2021-01-28T10:00:00.000000000,nan,nan,nan
2021-01-28T10:30:00.000000000,42.63929033,38.6589376503,nan
2021-01-28T11:00:00.000000000,38.989141,35.8111882783,nan
2021-01-28T11:30:00.000000000,54.83616033,48.6455968823,nan
2021-01-28T12:00:00.000000000,51.03183078,45.5931008227,nan
2021-01-28T12:30:00.000000000,82.07531167,67.3588516019,nan
2021-01-28T13:00:00.000000000,50.98803433,44.8394907572,nan
2021-01-28T13:30:00.000000000,61.30538522,51.2747657202,nan
2021-01-28T14:00:00.000000000,59.89729689,48.4767958275,nan
2021-01-28T14:30:00.000000000,63.70651356,46.9519930773,nan
2021-01-28T15:00:00.000000000,nan,nan,nan
2021-01-28T15:30:00.000000000,nan,nan,nan
2021-01-29T08:30:00.000000000,nan,nan,nan
2021-01-29T09:00:00.000000000,41.43893111,34.7826488973,nan
2021-01-29T09:30:00.000000000,92.82531467,66.595282094,nan
2021-01-29T10:00:00.000000000,125.0434526,84.6913235409,nan
2021-01-29T10:30:00.000000000,145.0208617,96.5543899794,nan
2021-01-29T11:00:00.000000000,123.5557161,90.8687972149,nan
2021-01-29T11:30:00.000000000,118.8970317,89.8240336518,nan
2021-01-29T12:00:00.000000000,161.3838761,108.3626854021,nan
2021-01-29T12:30:00.000000000,92.04612533,74.4635861735,nan
2021-01-29T13:00:00.000000000,68.81174878,58.4814931727,nan
2021-01-29T13:30:00.000000000,142.9405258,94.4212889313,nan
2021-01-29T14:00:00.000000000,182.9431616,92.6684042757,nan
2021-01-29T14:30:00.000000000,74.81992489,56.6508671756,nan
2021-01-29T15:00:00.000000000,207.7901576,nan,nan
2021-01-29T15:30:00.000000000,122.8921596,nan,nan
2021-01-29T16:00:00.000000000,51.81694789,nan,nan
2021-01-30T10:30:00.000000000,55.79235211,48.7896154972,nan
2021-01-30T11:00:00.000000000,70.76880833,60.2459656916,nan
2021-01-30T11:30:00.000000000,94.423835,76.3533049902,nan
2021-01-30T12:00:00.000000000,131.6474876,96.7461730337,nan
2021-01-30T12:30:00.000000000,122.9955067,91.8314003311,nan
2021-01-30T13:00:00.000000000,109.2899557,83.3322097462,nan
2021-01-30T13:30:00.000000000,110.6302238,81.5696588115,nan
2021-01-30T14:00:00.000000000,94.84426867,70.4751311997,nan
2021-01-30T14:30:00.000000000,76.84870556,57.4832125047,nan
2021-01-30T15:00:00.000000000,56.81419278,42.764241734,nan
2021-01-30T15:30:00.000000000,54.35648422,33.9458708344,nan
2021-01-30T16:00:00.000000000,35.10125356,nan,nan
2021-01-31T08:30:00.000000000,36.548105,30.9037318022,nan
2021-01-31T09:00:00.000000000,89.728443,63.9054756163,nan
2021-01-31T09:30:00.000000000,140.2943733,87.9238355088,nan
2021-01-31T10:00:00.000000000,200.80427,106.5272663638,nan
2021-01-31T10:30:00.000000000,178.6648833,110.2385886889,nan
2021-01-31T11:00:00.000000000,246.5768889,122.8930564938,nan
2021-01-31T11:30:00.000000000,420.0456856,68.9187151907,44.99072344
2021-01-31T12:00:00.000000000,398.50826,80.2926178855,44.24836367
2021-01-31T12:30:00.000000000,375.0959589,82.7946328122,40.60444467
2021-01-31T13:00:00.000000000,378.5741456,59.834079953,40.09528233
2021-01-31T13:30:00.000000000,346.5450122,49.6492826024,36.144059
2021-01-31T14:00:00.000000000,269.5863078,59.9527566194,nan
2021-01-31T14:30:00.000000000,146.3696144,69.0802541102,nan
2021-01-31T15:00:00.000000000,147.3783,37.240215498,nan
2021-01-31T15:30:00.000000000,98.39694822,nan,nan
2021-02-01T09:00:00.000000000,nan,nan,nan
2021-02-01T09:30:00.000000000,38.73463856,34.6442635187,nan
2021-02-01T10:00:00.000000000,42.82200456,38.4752086469,nan
2021-02-01T10:30:00.000000000,53.95717656,47.6830132793,nan
2021-02-01T11:00:00.000000000,61.89207444,54.1156239459,nan
2021-02-01T11:30:00.000000000,113.9364233,88.3353643948,nan
2021-02-01T12:00:00.000000000,69.16673822,59.7345948132,nan
2021-02-01T12:30:00.000000000,61.15488611,53.5688549504,nan
2021-02-01T13:00:00.000000000,60.10583378,52.3315059289,nan
2021-02-01T13:30:00.000000000,60.57089989,51.8930224953,nan
2021-02-01T14:00:00.000000000,51.16559656,44.0510253527,nan
2021-02-01T14:30:00.000000000,43.636724,37.3146374987,nan
2021-02-01T15:00:00.000000000,52.76278,40.3125030669,nan
2021-02-01T15:30:00.000000000,33.06326856,nan,nan
2021-02-01T16:00:00.000000000,nan,nan,nan
2021-02-02T09:30:00.000000000,nan,nan,nan
2021-02-02T10:00:00.000000000,36.374058,33.3695544988,nan
2021-02-02T10:30:00.000000000,38.25270056,35.1979341871,nan
2021-02-02T11:00:00.000000000,36.61151544,33.9513949922,nan
2021-02-02T11:30:00.000000000,46.05085011,41.9295526163,nan
2021-02-02T12:00:00.000000000,42.68243856,39.1163391348,nan
2021-02-02T12:30:00.000000000,49.99764844,44.9255215037,nan
2021-02-02T13:00:00.000000000,44.23018189,39.9848506635,nan
2021-02-02T13:30:00.000000000,64.84151078,54.7182731123,nan
2021-02-02T14:00:00.000000000,73.903313,58.6108857038,nan
2021-02-02T14:30:00.000000000,66.97127667,51.3593448129,nan
2021-02-02T15:00:00.000000000,85.06696978,50.0979775457,nan
2021-02-02T15:30:00.000000000,77.84907833,nan,nan
2021-02-03T09:30:00.000000000,nan,nan,nan
2021-02-03T10:00:00.000000000,nan,nan,nan
2021-02-03T10:30:00.000000000,nan,nan,nan
2021-02-03T11:00:00.000000000,30.32118789,nan,nan
2021-02-03T11:30:00.000000000,87.61233511,72.8788338829,nan
2021-02-03T12:00:00.000000000,79.63591,67.2410538298,nan
2021-02-03T12:30:00.000000000,nan,nan,nan
2021-02-03T13:00:00.000000000,46.37391533,41.6020309542,nan
2021-02-03T13:30:00.000000000,47.107911,41.560819599,nan
2021-02-03T14:00:00.000000000,67.65307256,54.0761948945,nan
2021-02-03T14:30:00.000000000,37.07077867,31.8437673025,nan
2021-02-03T15:00:00.000000000,34.56241656,nan,nan
2021-02-03T15:30:00.000000000,47.04729478,nan,nan
2021-02-04T08:30:00.000000000,37.08086978,31.2153828515,nan
2021-02-04T09:00:00.000000000,94.88758378,66.1305293618,nan
2021-02-04T09:30:00.000000000,152.7786772,91.5172239884,nan
2021-02-04T10:00:00.000000000,200.9476544,108.5475563336,nan
2021-02-04T10:30:00.000000000,283.1242477,116.1732809942,30.98568334
2021-02-04T11:00:00.000000000,262.5520078,127.2949533828,nan
2021-02-04T11:30:00.000000000,380.1436278,104.9098709429,38.92266278
2021-02-04T12:00:00.000000000,325.3715911,124.1244155054,31.02937267
2021-02-04T12:30:00.000000000,235.6374811,127.3308909987,nan
